Focal plane radial distance at f/69 (m),unapod_272_Lg1,apod_272_Lg1,unapod_272_Lg2,apod_272_Lg2,unapod_272_Sm,apod_272_Sm,unapod_453_Lg1,apod_453_Lg1,unapod_453_Lg2,apod_453_Lg2,unapod_453_Sm,apod_453_Sm
0.0005738828571428571,5.947405366957053e-06,1.808241391816481e-06,1.6927949405606773e-06,1.3761937417108882e-06,2.1068879042013998e-07,7.368778738737704e-07,2.8503452124483885e-06,1.4982486481951763e-06,2.1261617851145284e-06,1.7532021919979459e-06,1.1845449369322449e-06,9.761663984535768e-07
0.000577116,4.59979275251805e-06,1.2780276360407948e-06,1.8684209585407003e-06,1.3361455328404502e-06,1.9775057714940008e-07,8.535793325858232e-07,2.347152848179694e-06,1.5069690582748843e-06,1.9608370770427104e-06,1.9160218880723067e-06,1.0879218772446503e-06,9.59265927987617e-07
0.0005803491428571429,3.0215733367048676e-06,1.441616006970077e-06,1.8039790703633182e-06,1.624930429389906e-06,1.9693281030752307e-07,9.479114832230915e-07,1.926734972774427e-06,1.5830412022681623e-06,1.7838787602814112e-06,2.013390107307043e-06,1.1902411922607692e-06,9.649186141786954e-07
0.0005835822857142857,2.137352753616729e-06,1.7068861213320717e-06,1.705144288935478e-06,1.8003270472704753e-06,1.9300436115501996e-07,9.9880395521749e-07,1.7143296909698336e-06,1.6181280085236645e-06,1.625780279220951e-06,2.0979486354613325e-06,1.1993292980071605e-06,9.679512617961513e-07
0.0005868154285714285,1.6085138918737505e-06,1.7187042617060056e-06,1.6428947656300629e-06,1.7992799241506693e-06,1.9759624742232612e-07,1.0732420540612202e-06,1.6647687359820353e-06,1.5562687577273882e-06,1.5357463490562801e-06,2.0510349354618148e-06,1.1370376241541807e-06,1.0167683932473734e-06
0.0005900485714285715,1.9328598440398874e-06,2.681877201529253e-06,1.2764506244350546e-06,2.079190431569366e-06,2.0341584980095307e-07,1.0188684774395065e-06,1.7409918814326897e-06,1.5997667414148146e-06,1.411880011310744e-06,2.0499256674982177e-06,1.230117731302415e-06,9.853610794125197e-07
0.0005932817142857143,3.1078069278803116e-06,3.633432897549161e-06,1.0631612063347634e-06,2.263408308656261e-06,1.935917269257474e-07,9.369514217595728e-07,1.9858184225503734e-06,1.5637274545232519e-06,1.3265773201069816e-06,1.9553439774703213e-06,1.2266060541912109e-06,9.726288375301913e-07
0.0005965148571428572,4.664444975362425e-06,4.386220505000856e-06,1.065454527810245e-06,2.426763418673574e-06,2.347859175568139e-07,8.82602845881782e-07,2.289124216039499e-06,1.4793034465056935e-06,1.3778668372852678e-06,1.7737500629200844e-06,1.242992214125781e-06,9.959136436802737e-07
0.000599748,5.313999418874222e-06,4.505848480677405e-06,8.943545657184993e-07,2.3202347376579578e-06,2.431592177864463e-07,7.487523960039849e-07,2.543495231253068e-06,1.4528446212410796e-06,1.444052259104614e-06,1.6663373128853536e-06,1.1982714262958651e-06,1.0150702470264249e-06
0.0006029811428571428,8.276997037438838e-06,5.908423095116035e-06,1.2017858084832887e-06,2.6372736419843333e-06,2.393793921275958e-07,5.838247574216664e-07,2.8334304943516573e-06,1.3607497366134653e-06,1.4301490911124783e-06,1.480322333374415e-06,1.1821380231940953e-06,9.431787878125904e-07
0.0006062142857142857,9.95581545828258e-06,6.273359612467282e-06,1.684274254475282e-06,2.685371835476206e-06,2.685727398670748e-07,4.433424227813868e-07,3.010234293409638e-06,1.2913484074394333e-06,1.553618947466876e-06,1.3339513805311812e-06,1.1926187545084786e-06,9.400466494449807e-07
0.0006094474285714286,1.002860344782982e-05,5.763550102739166e-06,1.9088422927542497e-06,2.447733995380474e-06,2.8077262859213145e-07,3.1114526061371835e-07,2.8742172423417236e-06,1.1603408332306356e-06,1.5464784922413994e-06,1.1685465561649893e-06,1.0992681068728928e-06,8.930817688819357e-07
0.0006126805714285714,1.173858412280112e-05,6.384740908427707e-06,2.747843680854199e-06,2.582144385637148e-06,2.9496380483774885e-07,2.1001292750129307e-07,3.0227238181578773e-06,1.1893735351567011e-06,1.704094397857521e-06,1.1464081535335494e-06,1.1142498065670476e-06,8.757243592900657e-07
0.0006159137142857143,1.2201197350722494e-05,6.190898618318237e-06,3.676659098393948e-06,2.5325282744471146e-06,2.931900861886116e-07,1.3410568981201518e-07,2.8468122892394393e-06,1.107195660452677e-06,1.7421105688455943e-06,1.0620787187949053e-06,1.0672421260504502e-06,8.319744075106838e-07
0.0006191468571428571,1.1317153245565103e-05,5.425015093794833e-06,4.266736176963829e-06,2.2747175367395793e-06,3.022649277915686e-07,1.1615720877085604e-07,2.510555185811345e-06,1.0047354009872128e-06,1.7174321448557512e-06,9.87334864199615e-07,1.0037837501676119e-06,7.760329768324208e-07
0.00062238,9.203025284879742e-06,4.394317234500921e-06,4.182294259462268e-06,1.8965600038214011e-06,3.141778841252603e-07,1.4194107678884565e-07,2.1036314714402767e-06,9.896685370490959e-07,1.6821378497464854e-06,1.0508722060043658e-06,1.059520368308514e-06,7.902068245671643e-07
0.0006256131428571429,9.022964051327782e-06,4.248499928201026e-06,5.129241199396186e-06,1.905762690996058e-06,2.929067833371195e-07,2.1430031634701258e-07,1.9443841194020786e-06,8.813491159381745e-07,1.6427025025937685e-06,9.59118397519376e-07,9.136199412538956e-07,7.17348347210412e-07
0.0006288462857142857,6.90399964864163e-06,3.2388598729189746e-06,5.052993161571275e-06,1.5323385080841382e-06,2.78540477750417e-07,3.3706961933949587e-07,1.6377994712596244e-06,8.798546856389327e-07,1.5937229285053526e-06,1.0091799542691745e-06,9.58127319263747e-07,7.350164121826873e-07
0.0006320794285714286,4.670603353197531e-06,2.3241736836252535e-06,4.365126494614986e-06,1.1719432269289781e-06,2.680089668974194e-07,4.862249502858602e-07,1.343136094037463e-06,8.188645219657221e-07,1.3984672559625404e-06,1.022222940207447e-06,9.534450747193767e-07,7.131359516895318e-07
0.0006353125714285714,3.7291240096521906e-06,1.966105870406188e-06,4.274509323021166e-06,1.0452598329677245e-06,2.3428358381025404e-07,6.192434187546126e-07,1.2183839043256237e-06,7.449304233289321e-07,1.2872832129580896e-06,9.421078194437729e-07,8.880218492501806e-07,6.970891591589609e-07
0.0006385457142857143,2.5314103555406632e-06,1.4786291865204843e-06,3.661065809124492e-06,8.491015547975491e-07,2.0119750912625054e-07,7.915006415798626e-07,1.2138306676996898e-06,7.587670706868931e-07,1.239048680232798e-06,9.372547294354933e-07,8.89012512601294e-07,7.190124548534082e-07
0.0006417788571428571,1.5678087476912516e-06,1.06494189508934e-06,2.8532327253120695e-06,6.662643091929213e-07,1.7072791286921048e-07,9.259629326124278e-07,1.1460822919491158e-06,7.524549857282001e-07,1.0611531141072673e-06,8.192521625718913e-07,8.269388885471909e-07,6.980712947989921e-07
0.000645012,1.2061937105763153e-06,8.673768394169186e-07,1.8530815636102102e-06,6.574419548568924e-07,1.4815129803176065e-07,1.065681485491005e-06,1.283962852678251e-06,7.345138679712674e-07,9.811061686514591e-07,8.567452481604936e-07,8.750054528292475e-07,7.445903919127076e-07
0.0006482451428571429,1.263745877720324e-06,8.002056138985511e-07,1.439598335705509e-06,6.4641935114654e-07,1.1212153521871558e-07,1.0916506856121346e-06,1.2763478419770332e-06,7.881468095300131e-07,9.164431326071641e-07,7.24143538497107e-07,8.181724901602108e-07,7.311213072398873e-07
0.0006514782857142857,1.5539532227469941e-06,7.70733860829169e-07,9.184632648946398e-07,7.38565709363041e-07,9.109253388213767e-08,1.107847817874515e-06,1.3461211228264364e-06,8.241419428271101e-07,8.42858164793007e-07,6.667669994475567e-07,7.589312456907449e-07,7.254789611203925e-07
0.0006547114285714285,2.083511410493048e-06,8.171392491965087e-07,7.504827185170347e-07,9.658275326322352e-07,8.680280501655271e-08,1.1436126489115441e-06,1.5600320052557695e-06,8.851342271621661e-07,9.197817248068958e-07,7.022783433467831e-07,7.900187961255121e-07,7.520816016599484e-07
0.0006579445714285714,2.462434728851234e-06,8.527566193336407e-07,8.539448765866144e-07,1.0959994931612079e-06,6.346865465551014e-08,9.978654209941411e-07,1.357323873762955e-06,9.370712212219252e-07,8.486598771039606e-07,6.097504508957108e-07,7.40655186559739e-07,7.181721689674423e-07
0.0006611777142857143,2.8620556833732713e-06,8.889274564434911e-07,1.2606892709788788e-06,1.4262060154551816e-06,8.020673909758061e-08,9.180163084077816e-07,1.3784570349820013e-06,1.0043181399487859e-06,8.896057622875809e-07,6.264354009655471e-07,7.188712860269288e-07,6.952221823556007e-07
0.0006644108571428572,2.8904429233801444e-06,8.380134166374518e-07,1.7572909001653482e-06,1.5692618754815211e-06,8.568779279143579e-08,7.582538473016256e-07,1.2456272954655221e-06,1.0804170441492549e-06,9.03039621818933e-07,6.641634364437074e-07,7.13497929067186e-07,6.856264685033449e-07
0.000667644,3.0886542303031835e-06,8.695547509625673e-07,2.675253077920984e-06,1.8993049862927738e-06,1.0668932085967975e-07,6.394051346421318e-07,1.2007920564134522e-06,9.899337788479109e-07,9.80559575225596e-07,6.576022787382507e-07,7.151300327758457e-07,6.560407503490269e-07
0.0006708771428571428,2.7941007332217702e-06,7.938239909914981e-07,3.48294465947491e-06,2.126824903822841e-06,1.3376356514112801e-07,4.7151003832559194e-07,1.024663956998129e-06,1.0454401412524107e-06,9.476680920074476e-07,6.923167528494682e-07,6.968816999999653e-07,6.123875811476454e-07
0.0006741102857142857,2.215780501094634e-06,6.648664999867625e-07,3.951672296885259e-06,2.111515092147894e-06,1.5253657922773118e-07,3.251848577126435e-07,8.724412715187449e-07,1.029965725354646e-06,8.579078544324308e-07,7.029317697511302e-07,6.621661078668153e-07,5.471174792692232e-07
0.0006773434285714285,1.8707359068194156e-06,6.204511818591271e-07,4.766762330942297e-06,2.284774946088561e-06,1.848754163936268e-07,2.470686731891475e-07,9.159993412471946e-07,9.324353015229448e-07,1.0043158391765789e-06,7.27908555839717e-07,7.288861915439971e-07,5.482270678951809e-07
0.0006805765714285715,1.3556759339997365e-06,5.401458113049769e-07,4.898620698699442e-06,2.1837509046992786e-06,2.015702472013119e-07,1.5895519138542338e-07,8.963548050639168e-07,9.164160350433082e-07,9.041793948966108e-07,7.432113180595985e-07,7.121710210242148e-07,4.854494599331487e-07
0.0006838097142857143,9.582760411045167e-07,4.819729221599115e-07,5.072089592476027e-06,2.1782886237346883e-06,2.2491295025106607e-07,1.2812423760476647e-07,9.721165875235846e-07,8.454276430721734e-07,9.224367445458071e-07,7.254575060733034e-07,7.395489620530257e-07,4.6412671357562533e-07
0.0006870428571428571,6.847643951136438e-07,4.498740705570478e-07,4.747987384582488e-06,1.959458678088611e-06,2.2202794873301607e-07,1.2770692326092874e-07,1.0726956130826801e-06,7.623246521116408e-07,8.728393273561803e-07,6.887737089129439e-07,7.289193456803128e-07,4.360481214765894e-07
0.000690276,6.709801824777651e-07,4.882278890176005e-07,4.3473964796203954e-06,1.7764674704484984e-06,2.1586025953758432e-07,1.709530481548113e-07,1.2256316011397038e-06,6.874495590076091e-07,8.10764971629103e-07,6.408876154106887e-07,6.81069182998511e-07,4.003039532542109e-07
0.0006935091428571428,7.527512006849712e-07,5.055220254893514e-07,3.984248901976848e-06,1.6944034019368703e-06,2.0477708090191876e-07,2.2925064922635782e-07,1.2887105433705382e-06,5.801796735056648e-07,7.794148738829583e-07,5.486174429545052e-07,6.770402688577526e-07,3.951864225410509e-07
0.0006967422857142858,1.0712370451245713e-06,6.034152520612764e-07,3.1303063166855715e-06,1.369218430882715e-06,1.8077930932719609e-07,3.299985397597081e-07,1.4768815494224385e-06,5.444054144129343e-07,7.384747039605152e-07,5.144771555749602e-07,6.391950193960379e-07,3.723218103138217e-07
0.0006999754285714286,1.2246607922219497e-06,6.12785914856033e-07,2.542771536421283e-06,1.2677042536544859e-06,1.6525131368126233e-07,3.8922521699375743e-07,1.5366990481056436e-06,5.507354318472366e-07,6.880624025023297e-07,4.5384078413230896e-07,6.087637608878032e-07,3.959598218732411e-07
0.0007032085714285714,1.5381493616629244e-06,6.710398441419226e-07,1.7403446091123422e-06,1.0048287070869034e-06,1.354988911357927e-07,4.892192190607218e-07,1.5879833171436814e-06,5.554740917871037e-07,6.465557778846588e-07,4.1794547710043784e-07,5.781577230953186e-07,4.0809846674022617e-07
0.0007064417142857143,1.665102189422008e-06,7.275694100873976e-07,1.2001011219921364e-06,8.500746528528492e-07,1.0928428546327152e-07,5.547616042021956e-07,1.4826954609283717e-06,5.461894863381857e-07,5.859506040267448e-07,3.7195354962848024e-07,4.7634292612268305e-07,3.9680667001079655e-07
0.0007096748571428571,1.6640445513877664e-06,7.236123442481661e-07,7.965571105228148e-07,7.304463471860248e-07,8.246073206333559e-08,5.983730293903099e-07,1.375184423710031e-06,6.204872517836195e-07,5.810461984464142e-07,3.947345287178313e-07,4.4865687427557914e-07,4.19556679382826e-07
0.0007129079999999999,1.651088636849019e-06,8.249909482396661e-07,5.337466735619275e-07,6.005735516444612e-07,6.161817377936404e-08,6.288511279133518e-07,1.2151734863688625e-06,6.243181496572684e-07,5.524473786499705e-07,3.792615724124146e-07,3.661534243053489e-07,4.1266916173119286e-07
0.0007161411428571429,1.3897649951229235e-06,8.248700632396824e-07,4.7496101576021344e-07,5.53984224180459e-07,4.498226759073013e-08,6.239537413026146e-07,1.00590503283251e-06,7.339510626410973e-07,5.554463863045479e-07,4.7191983773036877e-07,3.47228089711814e-07,4.2454388850354217e-07
0.0007193742857142857,1.2351622320838157e-06,9.058668888504771e-07,5.447853845677239e-07,4.754405724753683e-07,3.498677518729746e-08,6.069090531378381e-07,8.693532181382593e-07,7.893929835547064e-07,5.771135205057334e-07,5.341233268004813e-07,3.454329298235795e-07,4.2770675551786725e-07
0.0007226074285714286,9.432204883607185e-07,1.0571174178597829e-06,7.107254639171163e-07,4.614751029617543e-07,3.472319999212608e-08,5.635884636112316e-07,6.522741585214436e-07,8.294715105968387e-07,5.083950456988688e-07,5.782806518305417e-07,2.9464904735437666e-07,4.122075378535215e-07
0.0007258405714285714,8.119479853043798e-07,1.2346096963528729e-06,8.867640580877377e-07,4.1012035640803953e-07,4.442313610851232e-08,5.004804384496241e-07,5.702758110488667e-07,8.917870754309656e-07,5.068449519379274e-07,6.525369296090019e-07,3.261719545964956e-07,4.1243704755522416e-07
0.0007290737142857142,8.677722899188846e-07,1.459938999417728e-06,1.128724807364289e-06,4.048193095518443e-07,5.719480414495873e-08,4.2672429442113786e-07,5.212499001704265e-07,8.709077085894785e-07,4.225290790659852e-07,6.548916312714038e-07,3.043783218650059e-07,3.797588974594409e-07
0.0007323068571428572,1.0751220888392544e-06,1.7575374863651162e-06,1.2233148239682773e-06,3.5539509995206813e-07,7.994514748336775e-08,3.5500800440103724e-07,5.742000791589922e-07,9.083822386567716e-07,4.1490294746782285e-07,7.01821806960365e-07,3.293801906346312e-07,3.691881821893846e-07
0.00073554,1.553766529363555e-06,2.0514778231214517e-06,1.3269182498353625e-06,3.397820715406665e-07,1.0195445117540285e-07,2.762045985131239e-07,7.041608091688463e-07,8.576451535541567e-07,3.870866215906334e-07,6.868584659889133e-07,3.5930922007191154e-07,3.5236064931595026e-07
0.0007387731428571429,2.217561442994289e-06,2.3531011655430416e-06,1.3258086936501983e-06,3.3651228162730805e-07,1.2033640958534426e-07,2.116633085384282e-07,8.306435466085164e-07,7.648429284989308e-07,3.208945385108922e-07,6.196261373493933e-07,3.5479624708140613e-07,3.1778931467763275e-07
0.0007420062857142857,2.9359986055709593e-06,2.582803990025663e-06,1.2206044090681328e-06,2.954132888602727e-07,1.4055205135296575e-07,1.5707675872080338e-07,1.033626870168821e-06,7.152797943525194e-07,3.4973472617564725e-07,5.772200142364244e-07,3.9322555131966493e-07,3.003422799920576e-07
0.0007452394285714285,3.924845542056737e-06,2.814601256957119e-06,1.0435294948730535e-06,3.0944488728002696e-07,1.4553793443799871e-07,1.1173105182758681e-07,1.1709145612458632e-06,5.462083268627497e-07,3.344303968179309e-07,4.918014763656097e-07,4.295458217091117e-07,2.8099427107142734e-07
0.0007484725714285714,4.499625774436325e-06,2.840965890177973e-06,8.683158774806924e-07,2.6705386249657304e-07,1.5430944833311404e-07,9.222618798166044e-08,1.3226108831256315e-06,5.048545754811141e-07,3.603382892786887e-07,4.1252754900482253e-07,4.282085322110412e-07,2.414219019986725e-07
0.0007517057142857143,5.120457262863445e-06,2.8198176341431535e-06,6.578351545312691e-07,2.513923136864376e-07,1.4955182476863958e-07,7.805450574465009e-08,1.4027291711716624e-06,3.9646531506525394e-07,3.774215187780868e-07,3.270344675772161e-07,4.3135645975738937e-07,2.1384530326664474e-07
0.0007549388571428572,5.390719457246988e-06,2.5912499970203392e-06,5.084192773390804e-07,2.466434693878135e-07,1.3610111693838435e-07,8.012091635488791e-08,1.2934106963808843e-06,2.6883387760351726e-07,3.6188895428444074e-07,2.4388829201287304e-07,4.382927548924721e-07,1.7341781300765462e-07
0.000758172,5.354318712040278e-06,2.342277709664555e-06,3.8870344653737934e-07,2.2424765307831312e-07,1.234987039985837e-07,9.169424718669285e-08,1.2502747513100519e-06,2.26709881752037e-07,3.8444035884120456e-07,1.9769002098294318e-07,4.099066284566817e-07,1.5505979028546442e-07
0.0007614051428571428,5.0003658879919815e-06,1.963217763065781e-06,3.8840387672137115e-07,2.334289963631756e-07,1.0345888257368413e-07,1.072771952080886e-07,1.049129808147282e-06,1.5919463215639765e-07,3.6950523434655146e-07,1.7716402474526352e-07,3.8175534765789563e-07,1.3115982923581647e-07
0.0007646382857142858,4.3346221501852885e-06,1.5406078604313554e-06,3.6824135882938896e-07,2.193344244451794e-07,8.533641169230325e-08,1.3039580558938107e-07,8.631697242571334e-07,1.2934083253226197e-07,3.6447495077693667e-07,1.7418807832840594e-07,3.482537052268009e-07,1.276689674039268e-07
0.0007678714285714286,3.587357475193287e-06,1.1723638227612815e-06,4.6468111105352826e-07,2.4310362291981474e-07,6.700354232955174e-08,1.3813397318911233e-07,6.559108638097642e-07,1.1043629355218292e-07,3.4756649717172945e-07,2.168160007984237e-07,2.8343191834282204e-07,1.1710419650979386e-07
0.0007711045714285714,2.606786178290032e-06,7.598071839816889e-07,5.131386721128096e-07,2.4798140511400305e-07,4.987923990591744e-08,1.6403495965810213e-07,4.392122281927168e-07,9.401687879656869e-08,3.086756261351232e-07,2.5233621386534783e-07,2.4506214381508524e-07,1.264108378455816e-07
0.0007743377142857143,1.7831904808475542e-06,4.959221638731512e-07,5.76189565499256e-07,2.6650460680293857e-07,4.020938618062932e-08,1.720858561302941e-07,2.913812762221273e-07,8.606487988760442e-08,2.7609476314321696e-07,3.1245342200392774e-07,1.9202316844259144e-07,1.389055717266491e-07
0.0007775708571428571,1.0857652300677437e-06,3.2489443792819273e-07,5.971579064040374e-07,3.1562431676324927e-07,3.4715844083658646e-08,1.686266893513152e-07,1.8709407693805943e-07,8.830059130048916e-08,2.3371350719827218e-07,3.709004646967158e-07,1.5127404784801944e-07,1.5413248948284575e-07
0.000780804,6.286822933456457e-07,2.648866419688547e-07,5.829870991823666e-07,3.440839426858496e-07,3.5080141250361594e-08,1.715626086568614e-07,1.38465675894403e-07,7.905550927938098e-08,1.93182727981166e-07,4.0514306369499454e-07,1.208179089352878e-07,1.7227384707993879e-07
0.0007840371428571428,4.4309775340997294e-07,3.200811608912232e-07,5.197873848124942e-07,4.1100388013541553e-07,4.047648709929753e-08,1.5830776145153862e-07,1.4972918075378788e-07,8.11251553432096e-08,1.5388592989606174e-07,4.382615378113534e-07,1.061987879748281e-07,1.89776760440813e-07
0.0007872702857142857,5.652210750221765e-07,4.857376063814391e-07,4.3205613385924454e-07,4.6296747861736656e-07,4.818994449827831e-08,1.5767213218387374e-07,1.8878541164620134e-07,7.020382976354226e-08,1.171560522201259e-07,4.165185175811072e-07,1.0935435284444801e-07,2.1024367102790818e-07
0.0007905034285714286,9.403783195496589e-07,6.994472567398005e-07,3.3930063387349626e-07,5.391068530595871e-07,6.003752853077899e-08,1.326072291944832e-07,2.7217404924153256e-07,7.335525654410783e-08,9.140422626476776e-08,4.1779894895148465e-07,1.2227751159181504e-07,2.2008910105537875e-07
0.0007937365714285714,1.517115940290767e-06,9.790736624575041e-07,2.5468709472151093e-07,6.034403551395794e-07,7.172298938454009e-08,1.294232327790291e-07,3.5796179042561033e-07,7.350883664788927e-08,7.755492470372678e-08,3.509323199728425e-07,1.5435917046186694e-07,2.2750294275479347e-07
0.0007969697142857143,2.243059395224071e-06,1.2745086698852966e-06,2.0911613500131784e-07,6.929426249072551e-07,8.347055975216986e-08,1.124673741356092e-07,4.509347225524098e-07,7.605211264311922e-08,7.250790351044013e-08,2.9281115298661544e-07,1.9485504795811845e-07,2.2996570087905607e-07
0.0008002028571428572,2.9567653231801596e-06,1.5316970819273702e-06,2.3052585168791542e-07,7.785878804537464e-07,9.161663817376143e-08,9.945291224439862e-08,5.288458148285916e-07,8.633876719742663e-08,8.071074602181122e-08,2.3373492093041638e-07,2.454589985141247e-07,2.2903246389308144e-07
0.000803436,3.514566985888213e-06,1.726600814223667e-06,3.368285230114181e-07,8.480645550333599e-07,9.938114165932019e-08,9.23881442987537e-08,5.596867528844894e-07,9.718906245261457e-08,9.39146702994007e-08,1.6515280195906265e-07,2.8261465707832e-07,2.2191436106917212e-07
0.0008066691428571429,3.994943483223896e-06,1.8646182919595586e-06,5.236117023109263e-07,9.16464728409377e-07,9.890115582169512e-08,8.356991665092727e-08,5.774679737827559e-07,1.0875007986814564e-07,1.1470872463115071e-07,1.1590820535595187e-07,3.3023324169532285e-07,2.1050427695531548e-07
0.0008099022857142857,4.12389395238287e-06,1.8953874683198548e-06,7.792729009683754e-07,9.45967856654194e-07,9.979255500268783e-08,7.819744511919893e-08,5.382281496352239e-07,1.1928865909389446e-07,1.3620765536848592e-07,7.913397173417834e-08,3.475590754800867e-07,1.9688926853780237e-07
0.0008131354285714285,4.185894275844346e-06,1.872237064947582e-06,1.1228725876631062e-06,9.944370011712652e-07,9.398431705311883e-08,7.328226847318105e-08,5.056842410776063e-07,1.2957318717604985e-07,1.6310213329956954e-07,6.172089862243844e-08,3.6972929279436924e-07,1.7986473428415728e-07
0.0008163685714285714,3.839323499489903e-06,1.7374342195945286e-06,1.4478866576801568e-06,9.650980019596942e-07,8.809844407610756e-08,6.935044885644383e-08,4.217357471405416e-07,1.3225888342417241e-07,1.795845981177427e-07,6.540543035751459e-08,3.590092659208086e-07,1.6209264404870402e-07
0.0008196017142857142,3.3445227590877653e-06,1.553474046756006e-06,1.7875793198758434e-06,9.436788230834344e-07,7.790762972989527e-08,6.32600190663716e-08,3.401767852477624e-07,1.361718899566401e-07,1.957223599359549e-07,8.434563488882495e-08,3.457588450037193e-07,1.5124117729075677e-07
0.0008228348571428572,2.7890812519691497e-06,1.3422493700993832e-06,2.0636709478848627e-06,8.783619820449623e-07,7.056390040719505e-08,6.032402639531403e-08,2.7445980024227207e-07,1.3550740505177448e-07,2.0306481852257838e-07,1.0912977006149348e-07,3.185787581451936e-07,1.3753360338331842e-07
0.000826068,2.1320221060979556e-06,1.1036831889451735e-06,2.229295784762998e-06,7.90552695922385e-07,6.081628883398277e-08,5.488133223979393e-08,2.1742424302059577e-07,1.3502467346735452e-07,2.0263973966851144e-07,1.4241691820848098e-07,2.8090886671861344e-07,1.280445226928011e-07
0.0008293011428571428,1.5302032872903999e-06,8.732736506035558e-07,2.2810660616054673e-06,6.732551351794135e-07,5.566941987275923e-08,5.135862363785097e-08,1.8447306021020054e-07,1.342781468019899e-07,1.9224155348453305e-07,1.6616272887299464e-07,2.40997542575203e-07,1.223864323443e-07
0.0008325342857142857,9.801333965461609e-07,6.479080997383207e-07,2.1622919442235308e-06,5.404366935240808e-07,4.979959599676033e-08,4.689996636707311e-08,1.7338684265012987e-07,1.356139147839741e-07,1.7701350136346746e-07,1.9195329155814833e-07,1.9774814225206143e-07,1.1832471172288181e-07
0.0008357674285714286,6.120740821731809e-07,4.793624253365674e-07,2.0208020965852377e-06,4.2861569116865376e-07,4.6563569851959275e-08,4.501213758483533e-08,1.98825185998371e-07,1.5101643446459974e-07,1.5641469127340729e-07,1.8553251271627128e-07,1.651875843066063e-07,1.1808210502152928e-07
0.0008390005714285715,3.716353654564246e-07,3.335367805293049e-07,1.6886511441254094e-06,3.0669409534229997e-07,4.689227370685035e-08,4.319460128870333e-08,2.279551536970065e-07,1.6582756131191296e-07,1.332125992574327e-07,1.8069481759610657e-07,1.4039928552244655e-07,1.2412563496611308e-07
0.0008422337142857143,3.087815197680882e-07,2.395082606747845e-07,1.2974188227082548e-06,2.1366027162157011e-07,4.669004669961528e-08,4.510140689369585e-08,2.713737778714467e-07,1.883489381900475e-07,1.1042193249924021e-07,1.6479393683109636e-07,1.2154801538202208e-07,1.250509937212145e-07
0.0008454668571428571,3.3851404777871883e-07,1.776290279904009e-07,9.336641827303437e-07,1.4830611933202237e-07,5.077550096041536e-08,4.6473520733884654e-08,3.0736466637447163e-07,2.2267534718155266e-07,8.870533510895357e-08,1.3153504086842615e-07,1.2507016456270856e-07,1.3985737107781205e-07
0.0008487,4.6933588448557746e-07,1.5008523076977316e-07,5.768093445400457e-07,1.1766519169248543e-07,5.491761077938635e-08,5.2958306282079066e-08,3.301893881198688e-07,2.6167218866220626e-07,7.358367781640836e-08,1.0589745435889377e-07,1.3339380959911345e-07,1.4528124686507203e-07
0.0008519331428571428,6.059473772159956e-07,1.4036313436368056e-07,3.173166814045336e-07,1.2683395407291305e-07,5.784211908982878e-08,5.5236013555744504e-08,3.4078998975922293e-07,2.987368041124293e-07,6.161448112835242e-08,8.070216222564694e-08,1.5853347034548975e-07,1.601953452298203e-07
0.0008551662857142856,7.410942500418352e-07,1.4721849540751248e-07,1.649573905385888e-07,1.7557002577776907e-07,6.127641729306244e-08,6.020252475468257e-08,3.299963523259262e-07,3.387110705428786e-07,5.5734381121259067e-08,6.491837272571366e-08,1.8911142858612033e-07,1.697007447754278e-07
0.0008583994285714286,7.902903080780835e-07,1.6280694274371143e-07,1.5714679242456456e-07,2.3776935996272393e-07,6.877575609751157e-08,6.892991033778002e-08,2.8515693606707294e-07,3.932452983017668e-07,5.421823511032314e-08,6.178853639807186e-08,2.333979034226722e-07,1.8310053688981473e-07
0.0008616325714285714,8.048810420315739e-07,1.8282923134309617e-07,2.9808656592466905e-07,3.5069127562513646e-07,6.687851172140462e-08,6.66914637272483e-08,2.646184871943379e-07,4.071593197050324e-07,5.690349802717016e-08,7.128678596428585e-08,2.6204455975851086e-07,1.8648167693045752e-07
0.0008648657142857143,7.000867810125111e-07,2.095480140510005e-07,5.437519174548343e-07,4.424285782209728e-07,7.362848326862735e-08,7.127370731851172e-08,2.1210292571097507e-07,4.551652508738219e-07,5.929766733289638e-08,9.741947035632274e-08,3.1452009906013354e-07,2.0080795136626156e-07
0.0008680988571428571,6.127503993066863e-07,2.456305082028299e-07,8.815770682007249e-07,5.666895050588806e-07,7.012959600363055e-08,6.50252467798489e-08,2.06395298751455e-07,4.5169240844095915e-07,6.486002285914532e-08,1.2463551430351625e-07,3.3353595151074793e-07,1.9897627307508138e-07
0.000871332,4.841146505054765e-07,2.955734393846826e-07,1.2598385580941165e-06,6.648595581114182e-07,7.103021704156544e-08,6.029093034915902e-08,2.1280305121119978e-07,4.6358771334054086e-07,6.88602108771782e-08,1.63853598805701e-07,3.6365070953065e-07,2.0350388100202418e-07
0.0008745651428571429,3.91812606564334e-07,3.509341067427943e-07,1.599760485766294e-06,7.326900061210569e-07,7.317658372862813e-08,5.4333259580909364e-08,2.551185402482346e-07,4.665351334065853e-07,7.066768064147511e-08,2.065911217827323e-07,3.868634869712457e-07,2.0664406547381255e-07
